target_id	length	eff_length	est_counts	tpm
ENST00000417225	2053	1854	0	0
ENST00000443527	4203	4004	93.1443	20.3555
ENST00000616623	4204	4005	72.6882	15.8811
ENST00000616080	4131	3932	329.167	73.2525
ENST00000241014	3050	2851	48	14.732
ENST00000395629	3180	2981	0	0
ENST00000449465	358	159	2	11.0066
ENST00000378750	1668	1469	482.2	287.227
ENST00000241041	1479	1280	0	0
ENST00000532681	1639	1440	28.3242	17.2113
ENST00000533151	563	364	0	0
ENST00000525192	903	704	28.2019	35.0529
ENST00000525229	588	389	6.72528	15.1279
ENST00000528674	795	596	15.1211	22.2001
ENST00000529030	794	595	19.4275	28.5706
ENST00000529052	2459	2260	3.69485	1.43057
ENST00000531526	2528	2329	0	0
ENST00000401752	2552	2353	0	0
ENST00000325468	2522	2323	0	0
ENST00000534410	476	277	1.79888	5.68254
ENST00000531847	501	302	3.50626	10.1591
ENST00000676320	7451	7252	480.157	57.9354
ENST00000323180	3675	3476	157.511	39.6507
ENST00000530587	3603	3404	210.809	54.1901
ENST00000693049	4150	3951	387.284	85.7712
ENST00000690620	3775	3576	73.5574	17.999
ENST00000418153	2730	2531	309.663	107.057
ENST00000525676	2388	2189	35.0304	14.0029
ENST00000532028	451	252	10.2696	35.6591
ENST00000532883	1051	852	0	0
ENST00000524497	555	356	0.000256808	0.000631216
ENST00000531959	507	308	5.94317	16.8844
ENST00000529734	557	358	0	0
ENST00000529782	561	362	0	0
ENST00000533757	466	267	6.51752	21.3595
ENST00000525438	577	378	0	0
ENST00000527782	490	291	0	0
ENST00000532010	546	347	7.2572	18.3003
ENST00000621158	2673	2474	124.617	44.0755
ENST00000534787	561	362	7.31866e-07	1.76906e-06
ENST00000530518	528	329	2.38282	6.33744
ENST00000343674	3816	3617	0	0
ENST00000525242	542	343	0	0
ENST00000532868	3118	2919	88.8173	26.6246
ENST00000528615	2692	2493	0	0
ENST00000524984	3512	3313	308.294	81.4259
ENST00000527911	3337	3138	79.1815	22.0795
ENST00000533376	496	297	0	0
ENST00000456247	3482	3283	700.9	186.812
ENST00000421244	2862	2663	466.39	153.249
ENST00000318201	3213	3014	6.16327e-08	1.78932e-08
ENST00000454345	4086	3887	144.417	32.5106
ENST00000524448	294	95	0	0
ENST00000524869	592	393	0	0
ENST00000405308	1166	967	2.37252	2.14686
ENST00000441869	540	341	0	0
ENST00000359803	985	786	0	0
ENST00000533952	477	278	0	0
ENST00000395566	830	631	23.6959	32.8596
ENST00000395569	686	487	3.37847	6.0703
ENST00000395565	951	752	0	0
ENST00000489525	1339	1140	2.09997	1.61186
ENST00000407067	1026	827	15.4532	16.3505
ENST00000682254	3044	2845	14	4.30591
ENST00000433765	1511	1312	0	0
ENST00000314845	5023	4824	136.965	24.844
ENST00000533727	4817	4618	426.933	80.8956
ENST00000534300	5067	4868	69.8892	12.5626
ENST00000683756	5249	5050	246.974	42.7936
ENST00000458649	5351	5152	0.00840021	0.0014267
ENST00000526545	837	638	51.3963	70.4905
ENST00000528950	4102	3903	15.8339	3.54984
ENST00000526606	522	323	0	0
ENST00000326737	1967	1768	83.6291	41.3899
ENST00000529192	717	518	1.3709	2.31577
ENST00000532281	620	421	0	0
ENST00000580238	624	425	0	0
ENST00000581416	741	542	0	0
ENST00000529655	2566	2367	215.153	79.5367
ENST00000533325	1021	822	20.6375	21.9687
ENST00000683050	4246	4047	52.3508	11.319
ENST00000581438	619	420	15.4424	32.1725
ENST00000583249	544	345	0	0
ENST00000530500	2030	1831	0	0
ENST00000526508	4199	4000	0	0
ENST00000578626	587	388	2.99323	6.75036
ENST00000577256	613	414	0	0
ENST00000524625	4014	3815	780.86	179.101
ENST00000582547	600	401	0	0
ENST00000359513	4348	4149	23.1084	4.87355
ENST00000528494	2351	2152	37.442	15.2242
ENST00000395549	937	738	7.8106	9.26078
ENST00000531933	583	384	59.2028	134.906
ENST00000525009	581	382	0	0
ENST00000529395	667	468	0	0
ENST00000532067	297	98	0	0
ENST00000311956	3395	3196	1560.42	427.223
ENST00000528837	1000	801	0	0
ENST00000525488	890	691	5.57858	7.06423
ENST00000311764	2229	2030	223	96.1231
ENST00000311907	1990	1791	0	0
ENST00000530231	1849	1650	0	0
ENST00000442468	1031	832	0	0
ENST00000529230	7172	6973	2717.96	341.069
ENST00000312055	6532	6333	439.891	60.7792
ENST00000354558	6428	6229	370.633	52.0649
ENST00000525896	832	633	33.6687	46.5417
ENST00000527333	498	299	0	0
ENST00000526876	570	371	102.85	242.577
ENST00000526496	582	383	0	0
ENST00000378623	8155	7956	5	0.549913
ENST00000534404	663	464	0	0
ENST00000528488	1623	1424	16.9988	10.4454
ENST00000525279	560	361	0	0
ENST00000378618	1166	967	28.5762	25.8581
ENST00000278460	1650	1451	410.769	247.714
ENST00000395460	1916	1717	51.5953	26.2941
ENST00000532633	597	398	0	0
ENST00000378615	1651	1452	20.3684	12.2747
ENST00000526424	556	357	0	0
ENST00000525895	1527	1328	25.7636	16.9757
ENST00000527667	530	331	1.91363	5.05881
ENST00000527784	1069	870	0	0
ENST00000534249	626	427	12.4239	25.4595
ENST00000526827	714	515	10.5908	17.9946
ENST00000426335	2937	2738	0	0
ENST00000627920	2613	2414	0	0
ENST00000524782	2773	2574	1874.16	637.115
ENST00000533243	1558	1359	7.40668	4.76895
ENST00000527776	709	510	0	0
ENST00000526342	474	275	2.59176	8.24672
ENST00000527927	850	651	0	0
ENST00000532478	940	741	0	0
ENST00000532438	740	541	0	0
ENST00000529455	840	641	0	0
ENST00000525398	1000	801	0	0
ENST00000525314	785	586	19.8477	29.6369
ENST00000629231	213	15.7588	0	0
ENST00000528444	730	531	15.6688	25.8202
ENST00000528041	578	379	4.25946	9.83409
ENST00000529439	556	357	5.04584	12.3676
ENST00000530596	534	335	0	0
ENST00000528708	550	351	0	0
ENST00000524586	548	349	2.01723	5.05764
ENST00000298838	1873	1674	51.5201	26.9302
ENST00000539589	2009	1810	0	0
ENST00000532457	1845	1646	0	0
ENST00000533686	443	244	0	0
ENST00000528462	1560	1361	0	0
ENST00000530513	912	713	0	0
ENST00000528201	864	665	0	0
ENST00000531226	654	455	0	0
ENST00000525725	683	484	0	0
ENST00000530405	563	364	0	0
ENST00000524509	554	355	2.47994	6.11268
ENST00000622878	556	357	2.68151	6.57248
ENST00000614825	852	653	30.0627	40.2842
ENST00000256996	1815	1616	2265.89	1226.92
ENST00000378601	1591	1392	60.3141	37.9139
ENST00000622090	580	381	24.4809	56.2239
ENST00000610805	793	594	40.4944	59.6523
ENST00000616278	960	761	0	0
ENST00000378600	717	518	42.2251	71.328
ENST00000378603	1092	893	0	0
ENST00000617847	1649	1450	93.8554	56.6383
ENST00000672073	2111	1912	111.907	51.214
ENST00000672636	2111	1912	111.907	51.214
ENST00000256997	2200	2001	0	0
ENST00000529444	1719	1520	7.89509	4.54499
ENST00000527256	1499	1300	0.0140064	0.00942765
ENST00000672075	1457	1258	0	0
ENST00000533929	1366	1167	0	0
ENST00000673511	980	781	0	0
ENST00000673604	967	768	0	0
ENST00000672787	826	627	4.27665	5.96837
ENST00000616973	1919	1720	0	0
ENST00000395397	1501	1302	13.8254	9.29151
ENST00000405576	1352	1153	27.7596	21.067
ENST00000481889	1704	1505	16.497	9.59152
ENST00000436778	802	603	0	0
ENST00000531660	667	468	0	0
ENST00000407404	1330	1131	3.50531e-06	2.71196e-06
ENST00000444396	784	585	0	0
ENST00000457932	552	353	0	0
ENST00000412937	574	375	0	0
ENST00000449369	825	626	0	0
ENST00000419652	555	356	0	0
ENST00000437276	440	241	0	0
ENST00000436029	911	712	5.25548e-05	6.4588e-05
ENST00000467728	2731	2532	13.6652	4.72248
ENST00000420369	780	581	4.39005	6.61168
ENST00000441012	1852	1653	8.8765	4.69881
ENST00000405853	1480	1281	10.986	7.50432
ENST00000527949	1065	866	0.000157156	0.000158793
ENST00000453571	437	238	0	0
ENST00000342922	6005	5806	0	0
ENST00000428807	549	350	0	0
ENST00000402799	5684	5485	176.956	28.2298
ENST00000406482	5614	5415	221.534	35.7981
ENST00000349238	5873	5674	2.71262e-06	4.1833e-07
ENST00000311027	5990	5791	0.633042	0.0956529
ENST00000407859	5744	5545	0.237446	0.0374699
ENST00000395344	4988	4789	101.897	18.6182
ENST00000444117	711	512	0	0
ENST00000395336	5942	5743	37.5967	5.72836
ENST00000402192	5823	5624	594.644	92.519
ENST00000422579	580	381	0	0
ENST00000405573	1823	1624	20.501	11.0461
ENST00000634938	658	459	0	0
ENST00000399249	4217	4018	4	0.871102
ENST00000545968	4217	4018	4	0.871102
ENST00000544791	2772	2573	0	0
ENST00000378538	1374	1175	396.684	295.41
ENST00000227163	1168	969	115.69	104.47
ENST00000533030	661	462	0	0
ENST00000533968	1290	1091	55.6261	44.6142
ENST00000533076	1805	1606	5.96223	3.2485
ENST00000531974	856	657	4.11802	5.48457
ENST00000362021	2330	2131	131.033	53.8043
ENST00000531419	785	586	2.20237	3.28861
ENST00000531865	846	647	2.6899	3.6379
ENST00000354884	2289	2090	156.572	65.5524
ENST00000526614	827	628	1.73854	2.42239
ENST00000527091	568	369	0	0
ENST00000524928	3553	3354	112.683	29.3978
ENST00000602866	1373	1174	2203.22	1642.13
ENST00000619920	1580	1381	197.016	124.832
ENST00000298852	1540	1341	569.014	371.29
ENST00000530912	1390	1191	0	0
ENST00000524447	935	736	0	0
ENST00000530887	891	692	18.1814	22.9901
ENST00000530651	905	706	0	0
ENST00000531051	777	578	5.54724	8.39785
ENST00000527906	604	405	0	0
ENST00000526993	580	381	24.026	55.1792
ENST00000298854	1622	1423	9	5.53422
ENST00000352508	1452	1253	0	0
ENST00000524487	1462	1263	0	0
ENST00000529341	1408	1209	0	0
ENST00000310513	4583	4384	779.177	155.52
ENST00000687097	8132	7933	1590.9	175.478
ENST00000395290	7666	7467	1662.21	194.787
ENST00000358597	2108	1909	0	0
ENST00000395292	2191	1992	8.96342	3.93735
ENST00000361904	1580	1381	0	0
ENST00000531165	3650	3451	0	0
ENST00000532048	3044	2845	0	0
ENST00000530151	583	384	3.04927e-06	6.94839e-06
ENST00000528434	543	344	0	0
ENST00000525841	622	423	0	0
ENST00000543178	576	377	2.11629	4.91193
ENST00000535982	549	350	0	0
ENST00000526419	476	277	3.36383	10.6261
ENST00000528538	581	382	4.47917	10.2601
ENST00000526277	556	357	2.79167	6.8425
ENST00000529276	558	359	1.128	2.74938
ENST00000528192	561	362	57.6065	139.246
ENST00000530295	253	54	0	0
ENST00000534208	583	384	24.6035	56.0641
ENST00000263774	894	695	1383.66	1742.06
ENST00000426530	1014	815	57.4035	61.6311
ENST00000534775	1611	1412	99.2136	61.4831
ENST00000326656	928	729	113.405	136.121
ENST00000326674	2462	2263	689.68	266.675
ENST00000526005	2444	2245	0	0
ENST00000430070	2357	2158	358.647	145.423
ENST00000533290	3079	2880	19.7798	6.00963
ENST00000395288	2460	2261	0	0
ENST00000525720	980	781	0	0
ENST00000530668	776	577	0	0
ENST00000529499	764	565	5.87198	9.094
ENST00000531067	596	397	0	0
ENST00000529946	542	343	0	0
ENST00000534239	546	347	0	0
ENST00000538490	1403	1204	9	6.54086
ENST00000302514	1413	1214	2	1.44155
ENST00000530097	530	331	0	0
ENST00000302503	2522	2323	1718.41	647.285
ENST00000530428	930	731	800.594	958.328
ENST00000528609	1798	1599	16.5591	9.06166
ENST00000525123	3586	3387	0	0
ENST00000528244	2929	2730	14.8312	4.75372
ENST00000532595	1288	1089	6.32839	5.08492
ENST00000530577	552	353	0.342048	0.847874
ENST00000528632	550	351	1.44421	3.60034
ENST00000529154	927	728	9.04851	10.8759
ENST00000530969	479	280	5.4465	17.0207
ENST00000263773	4035	3836	2040.84	465.532
ENST00000540172	582	383	8.15889	18.6402
ENST00000378460	5376	5177	1953.48	330.179
ENST00000530326	4811	4612	0	0
ENST00000528071	4138	3939	60.646	13.4721
ENST00000528501	1961	1762	3.51388	1.74502
ENST00000526870	1537	1338	22.3647	14.626
ENST00000418331	7845	7646	183.737	21.0272
ENST00000440289	3158	2959	26.2611	7.76582
ENST00000534219	546	347	0	0
ENST00000527952	626	427	0.00157612	0.00322983
ENST00000309562	930	731	0	0
ENST00000624868	912	713	0	0
ENST00000320048	918	719	0	0
ENST00000319988	930	731	0	0
ENST00000319856	1036	837	0	0
ENST00000319813	981	782	0	0
ENST00000446524	930	731	0	0
ENST00000649162	1625	1426	0	0
ENST00000534741	1359	1160	0	0
ENST00000622138	2162	1963	0	0
ENST00000332682	1694	1495	0	0
ENST00000617704	1353	1154	0	0
ENST00000256999	4110	3911	0	0
ENST00000356696	2403	2204	0	0
ENST00000525826	2192	1993	0	0
ENST00000340334	2697	2498	0	0
ENST00000533034	2225	2026	0	0
ENST00000533510	751	552	0	0
ENST00000529117	540	341	0	0
ENST00000529648	660	461	0	0
ENST00000555099	1029	830	0	0
ENST00000335238	1063	864	0	0
ENST00000328188	930	731	0	0
ENST00000319760	1071	872	0	0
ENST00000417545	1467	1268	1	0.690081
ENST00000314721	987	788	0	0
ENST00000641526	945	746	0	0
ENST00000314644	1113	914	0	0
ENST00000642128	951	752	0	0
ENST00000623907	933	734	1	1.19213
ENST00000641580	2737	2538	0	0
ENST00000641760	2086	1887	6	2.78226
ENST00000641692	2211	2012	0	0
ENST00000314259	1020	821	2	2.1316
ENST00000690330	1058	859	0	0
ENST00000641440	3685	3486	0	0
ENST00000623930	945	746	0	0
ENST00000335605	945	746	0	0
ENST00000625203	1110	911	0	0
ENST00000333976	942	743	0	0
ENST00000378397	936	737	0	0
ENST00000378396	987	788	0	0
ENST00000449290	1629	1430	0	0
ENST00000244891	1329	1130	0	0
ENST00000344514	933	734	0	0
ENST00000301532	945	746	0	0
ENST00000641071	2807	2608	0	0
ENST00000312345	1016	817	0	0
ENST00000278409	945	746	0	0
ENST00000641320	7860	7661	218	24.8995
ENST00000302124	933	734	0	0
ENST00000313503	3088	2889	1.59603	0.483405
ENST00000641311	3092	2893	0.403975	0.122187
ENST00000618136	1038	839	0	0
ENST00000313472	939	740	0	0
ENST00000641913	3047	2848	2	0.614482
ENST00000642058	3806	3607	0	0
ENST00000313447	924	725	0	0
ENST00000312298	939	740	0	0
ENST00000641661	2062	1863	4	1.87874
ENST00000313033	969	770	0	0
ENST00000641665	1471	1272	0	0
ENST00000641600	2927	2728	13	4.16983
ENST00000313022	1038	839	0	0
ENST00000641662	2438	2239	0	0
ENST00000641689	2380	2181	0	0
ENST00000279783	960	761	0	0
ENST00000533152	1320	1121	0	0
ENST00000303039	1074	875	0	0
ENST00000302270	930	731	0	0
ENST00000623286	975	776	0	0
ENST00000641310	4672	4473	0	0
ENST00000641599	4530	4331	7	1.41426
ENST00000279791	933	734	0	0
ENST00000641993	1400	1201	0	0
ENST00000327216	936	737	0	0
ENST00000528616	918	719	0	0
ENST00000526538	948	749	0	0
ENST00000641076	4302	4103	0	0
ENST00000544374	951	752	0	0
ENST00000624596	933	734	0	0
ENST00000642097	3611	3412	1	0.256454
ENST00000641581	2603	2404	0	0
ENST00000641668	2608	2409	0	0
ENST00000326855	930	731	0	0
ENST00000652194	5407	5208	0	0
ENST00000497933	5204	5005	7	1.22381
ENST00000257254	1726	1527	0	0
ENST00000606794	3660	3461	0	0
ENST00000528882	4336	4137	9.2484	1.95614
ENST00000358252	5820	5621	585.609	91.1619
ENST00000532437	5952	5753	32.1424	4.88881
ENST00000530920	957	758	0	0
ENST00000527207	594	395	0	0
ENST00000278412	2831	2632	6665.76	2216.07
ENST00000635721	675	476	271.674	499.413
ENST00000526696	948	749	26.563	31.0324
ENST00000529002	648	449	0	0
ENST00000263314	3792	3593	0	0
ENST00000534820	837	638	7	9.60056
ENST00000287143	869	670	0	0
ENST00000311862	1431	1232	6.59212	4.68202
ENST00000533605	1350	1151	0	0
ENST00000525955	1367	1168	31.4865	23.5885
ENST00000529411	681	482	28.5435	51.8178
ENST00000528835	533	334	0	0
ENST00000395123	2619	2420	778.602	281.527
ENST00000395124	2619	2420	4402.42	1591.82
ENST00000352187	2595	2396	6.77222	2.47322
ENST00000529554	2207	2008	45.1615	19.6799
ENST00000525205	862	663	77.2326	101.931
ENST00000533524	1879	1680	147.175	76.6558
ENST00000530005	1434	1235	102.665	72.7403
ENST00000529113	541	342	25.5925	65.4796
ENST00000525474	801	602	0	0
ENST00000529112	653	454	0	0
ENST00000528187	648	449	0	0
ENST00000529494	560	361	9.54134	23.1271
ENST00000533245	589	390	0	0
ENST00000533235	581	382	0	0
ENST00000524863	539	340	20.9749	53.981
ENST00000532795	587	388	0	0
ENST00000533051	571	372	5.02036	11.8089
ENST00000529896	494	295	5.05086	14.9817
ENST00000526621	562	363	0	0
ENST00000530316	573	374	22.4611	52.5506
ENST00000529748	397	198	0	0
ENST00000532278	506	307	49.7093	141.683
ENST00000335099	2224	2025	16.0323	6.9277
ENST00000533205	637	438	0	0
ENST00000395120	582	383	1.96772	4.49556
ENST00000278426	2514	2315	159.424	60.2588
ENST00000528450	2358	2159	178.047	72.1607
ENST00000525764	556	357	0	0
ENST00000530159	788	589	0	0
ENST00000533066	999	800	0	0
ENST00000524995	953	754	0	0
ENST00000534105	580	381	4.40573	10.1184
ENST00000533263	690	491	5.12392	9.13145
ENST00000257245	668	469	582.783	1087.31
ENST00000525587	486	287	40.9641	124.894
ENST00000525158	530	331	94.2529	249.164
ENST00000527972	1695	1496	47	27.4907
ENST00000340573	1573	1374	64.3234	40.9639
ENST00000287156	1219	1020	3526.43	3025.2
ENST00000527022	668	469	4.56786	8.52234
ENST00000526659	628	429	8.68273	17.71
ENST00000405496	648	449	0	0
ENST00000619430	1748	1549	0	0
ENST00000457869	569	370	0	0
ENST00000340687	1719	1520	0	0
ENST00000278407	1830	1631	0	0
ENST00000677915	1468	1269	0	0
ENST00000677624	2011	1812	0	0
ENST00000378323	1733	1534	0	0
ENST00000378324	1751	1552	8.52747	4.80781
ENST00000403558	2231	2032	0	0
ENST00000677625	1786	1587	0	0
ENST00000678592	1931	1732	0	0
ENST00000676670	2084	1885	0	0
ENST00000678533	1772	1573	0	0
ENST00000531605	1723	1524	0	0
ENST00000528996	841	642	0.472527	0.644038
ENST00000531797	907	708	0	0
ENST00000531133	1004	805	0	0
ENST00000532314	1638	1439	25.9706	15.7921
ENST00000300022	1690	1491	7.54475	4.42778
ENST00000534810	1597	1398	0	0
ENST00000524669	4000	3801	7.93015	1.82559
ENST00000534711	889	690	4.55447	5.77574
ENST00000681650	1931	1732	0	0
ENST00000529430	1778	1579	0	0
ENST00000529773	996	797	0	0
ENST00000533905	553	354	0	0
ENST00000525602	1392	1193	10.9898	8.06065
ENST00000533682	1828	1629	301.197	161.789
ENST00000302731	1634	1435	29.8135	18.1794
ENST00000527985	2817	2618	65.5244	21.9004
ENST00000528177	577	378	0	0
ENST00000287169	4443	4244	1990.48	410.394
ENST00000532842	440	241	0	0
ENST00000529447	901	702	0	0
ENST00000431606	1099	900	222.83	216.646
ENST00000337672	1529	1330	14.3486	9.44011
ENST00000645681	1259	1060	21.8217	18.0136
ENST00000673781	5179	4980	230.219	40.4511
ENST00000673810	5380	5181	9.84602e-06	1.6629e-06
ENST00000674116	5333	5134	0.00854581	0.00145652
ENST00000674060	5920	5721	0.0980947	0.0150035
ENST00000278422	1645	1446	1010.83	611.688
ENST00000524972	696	497	28.4597	50.1064
ENST00000378312	1521	1322	121.157	80.1932
ENST00000530114	663	464	0	0
ENST00000525035	703	504	18.6838	32.438
ENST00000533602	560	361	4.76895	11.5594
ENST00000528110	829	630	0.0966515	0.134242
ENST00000529403	1697	1498	128.85	75.2647
ENST00000534355	1192	993	1629.3	1435.73
ENST00000388857	833	634	155.517	214.638
ENST00000528798	469	270	122.237	396.148
ENST00000531074	580	381	5.7823	13.2799
ENST00000436147	2947	2748	8.5505e-06	2.72266e-06
ENST00000422652	3086	2887	0	0
ENST00000527995	2913	2714	1.99999	0.644818
ENST00000524630	6553	6354	25.6166	3.52771
ENST00000529919	4780	4581	0	0
ENST00000533189	498	299	0	0
ENST00000358694	6135	5936	374.057	55.1396
ENST00000361332	6295	6096	37.2232	5.34304
ENST00000361391	6232	6033	3.08348e-06	4.47225e-07
ENST00000361796	6226	6027	27.8574	4.04444
ENST00000415361	5832	5633	0.0123334	0.00191585
ENST00000426142	5800	5601	3.56867e-07	5.5752e-08
ENST00000428599	6016	5817	120.983	18.1988
ENST00000525902	4984	4785	1.14777	0.20989
ENST00000526357	5994	5795	1.8628e-08	2.81275e-09
ENST00000526772	4966	4767	484.379	88.9118
ENST00000527467	5071	4872	0.00442263	0.000794314
ENST00000528232	5745	5546	1.53455	0.242115
ENST00000528621	5907	5708	1.72829e-06	2.64942e-07
ENST00000529526	6099	5900	1.88689e-05	2.79842e-06
ENST00000529873	5931	5732	0	0
ENST00000529986	5727	5528	285.407	45.1768
ENST00000530094	5814	5615	2.18878	0.341092
ENST00000530748	5925	5726	1.04831e-08	1.60199e-09
ENST00000531014	5053	4854	1.7517	0.315776
ENST00000532245	5655	5456	6.35648e-05	1.01944e-05
ENST00000532463	5749	5550	0.00314259	0.000495467
ENST00000532649	6026	5827	1.49731e-06	2.24847e-07
ENST00000532787	5751	5552	4.01484e-08	6.32758e-09
ENST00000532844	6012	5813	0	0
ENST00000533667	4990	4791	0	0
ENST00000534579	6024	5825	104.778	15.7396
ENST00000399050	6670	6471	78.2103	10.5758
ENST00000526938	3489	3290	0	0
ENST00000674015	4956	4757	5.63301e-07	1.03616e-07
ENST00000531007	6105	5906	495.961	73.4807
ENST00000673826	5335	5136	0	0
ENST00000673683	5340	5141	0	0
ENST00000674106	5363	5164	21.4377	3.63254
ENST00000530068	579	380	0	0
ENST00000682621	3669	3470	112.663	28.41
ENST00000683201	3555	3356	0	0
ENST00000683769	3555	3356	520.773	135.783
ENST00000335397	2488	2289	1	0.382273
ENST00000612174	2134	1935	0	0
ENST00000302622	954	755	0	0
ENST00000641439	3184	2985	0	0
ENST00000641478	3027	2828	1	0.309414
ENST00000641291	3774	3575	2	0.489523
ENST00000641683	941	742	0	0
ENST00000641544	1474	1275	0	0
ENST00000316770	1037	838	0	0
ENST00000395079	1469	1270	0	0
ENST00000357377	946	747	0	0
ENST00000641865	1046	847	0	0
ENST00000641342	2210	2011	1	0.435118
ENST00000302581	1049	850	0	0
ENST00000641921	1368	1169	0	0
ENST00000302572	1054	855	0	0
ENST00000360374	1299	1100	1	0.795475
ENST00000530561	2099	1900	0	0
ENST00000395074	1828	1629	4709.71	2529.83
ENST00000528954	1879	1680	0.000152822	7.95966e-05
ENST00000528489	1751	1552	39.2924	22.1532
ENST00000316059	5776	5577	2551.5	400.326
ENST00000389919	2319	2120	0	0
ENST00000422974	1788	1589	4.27113	2.352
ENST00000361987	1902	1703	13.2288	6.79711
ENST00000586098	482	283	0	0
ENST00000344743	2024	1825	0	0
ENST00000611865	1899	1700	0	0
ENST00000529732	1070	871	0	0
ENST00000278400	1150	951	0	0
ENST00000287275	1560	1361	0	0
ENST00000532258	1488	1289	6	4.07303
ENST00000525608	573	374	0	0
ENST00000526351	760	561	0	0
ENST00000317391	1627	1428	0	0
